FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
A,Annual,IND,India,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,423836.6535,423987.9967,423646.025,428950.0226,425410.3044,433576.0499,438711.7067,445254.952,450870.091,469393.5934,476379.8563,478025.8271,484326.8604,487525.6636,501897.4007,502558.8062,516242.9281,527805.5137,534665.1314,545816.1169,557130.6886,561157.7901,582793.3654,595346.4033,605121.3615,621963.8587,616464.7153,643075.3606,655899.924,812684.3981,834910.4362,851346.3534,867310.3077,886204.1428,905940.8979,918593.6545,935251.9108,949989.6899,956433.6626,955700.4199,985438.74,983569.21,1011453.0623,1026826.9442,1045344.2823,1076699.6076,1072388.579,1090421.7189,1104884.5678,1132494.8713,1122919.5503,1143923.0645,1216457.8817,1243199.7132,1216671.47,1236970.3282,1240024.7238,1266186.271,1289892.0853,1302294.7642,1309506.3496
A,Annual,IRL,Ireland,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,14203.7875,14134.7097,14361.7751,14608.8566,15237.9818,16309.2848,16652.2399,16608.5854,16741.5255,26838.8205,27516.994,27636.0021,28821.4567,29927.6679,30000.2184,29422.4103,30043.8649,30615.6898,30431.0017,30460.986,29508.8866,29476.613,29893.1392,30112.981,30597.5708,30516.6609,30055.1069,30109.5219,30506.5491,39919.9653,40084.2181,40234.2909,40718.5796,41135.2244,41413.804,41477.8692,42055.7691,43142.749,43394.4721,44043.8194,44132.655,43788.2872,43951.594,43671.8779,43566.5095,43041.029,42361.8025,42226.0138,42036.3431,41132.2516,40587.8246,41800.9814,41884.3825,42087.5337,42395.0373,43460.0225,43871.729,41395.1259,41034.1179,40745.4015,41320.3408
A,Annual,IRN,"Iran, Islamic Rep.",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,21254.2342,21959.0449,20221.3021,20221.0447,20702.5887,20984.4569,20980.3681,21526.3811,21562.6041,31578.5607,31463.2853,31958.8564,33274.9628,33965.2794,34114.1973,34638.2678,35274.0696,35609.273,36160.715,36786.7154,38538.8366,38975.1733,40593.5486,41629.9146,43502.6932,45436.1871,45342.9112,44895.3455,49528.9095,75146.9746,76535.8507,83106.7329,81740.0838,84949.2191,86147.3582,88425.1044,90330.0441,95241.608,94868.6166,97228.1218,99244.2931,102402.9572,106151.9202,109530.0201,115775.9722,123544.1127,116424.044,121931.0705,123521.7844,124110.4785,124759.7393,126751.1233,132350.3962,127103.5984,128539.7148,129875.3322,130688.568,132366.3238,133738.1348,134073.2513,138392.7079
A,Annual,IRQ,Iraq,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,6654.2981,6810.068,6846.988,6916.699,6903.8646,7256.4138,7757.3805,8238.1577,8336.694,8385.5219,8344.0222,8152.1769,7535.6854,7188.8925,6758.9262,6919.2063,7035.6476,6850.4119,6992.9336,7205.4063,7335.0216,7322.8909,7056.1979,6981.7785,6940.5504,6920.9698,7136.8412,7195.9016,7279.2212,18358.3319,14807.1999,17400.3024,20728.5958,21229.7708,20916.0209,20467.2492,22132.5716,21123.6678,20284.2934,21279.6633,23691.8066,23813.8622,20073.7312,21811.3466,24088.0413,21828.9554,20948.969,23119.9552,25818.7876,25957.6661,27245.9816,28085.2291,28463.747,26558.7317,24713.4217,25861.9988,27457.3587,27569.73,30446.233,29541.7408,29590.8765
A,Annual,ISL,Iceland,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,550.7938,566.9051,555.676,547.7996,555.3134,587.143,578.5426,568.801,563.084,10559.9543,10707.787,10712.4292,10819.2406,10752.767,10697.0433,10621.964,10696.6645,10703.6018,10758.039,10777.4238,10810.7941,10815.9695,10840.3267,10719.5533,10541.33,10932.389,10902.2419,10910.2511,10962.5449,2701.4697,2720.3749,2834.7576,2878.834,2885.3639,2839.9197,2969.6897,2972.7508,2862.2867,2797.8982,2727.9581,2675.9454,2746.7707,2748.4177,2652.2836,2659.9354,2566.9604,2717.5743,2577.1352,2731.3678,2603.315,2634.2445,2620.2845,2740.8705,2727.8127,2814.0946,2640.8671,2618.1105,2614.7942,2562.9809,2464.4307,2535.7129
A,Annual,ISR,Israel,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,690.0528,686.7531,704.8983,667.2758,675.7644,655.033,701.7349,716.5634,737.7146,10760.0848,10854.5191,10999.1036,11071.0419,11095.5447,11190.7947,11481.986,11580.9338,11620.2038,11719.713,11507.0971,11603.3591,12052.4033,12155.2981,12094.3834,12161.232,12188.2303,12316.1422,12448.8295,12504.2904,7255.3389,7418.5029,7666.886,7939.9814,8503.4338,9475.512,9888.2178,10043.3623,10026.4585,10647.0512,11891.3442,12230.437,13144.5802,13613.8766,14187.306,13551.2479,14400.4845,13977.5464,14174.3688,13589.8297,14351.9863,15109.6557,16302.1733,15482.0645,14656.5288,16415.6338,17147.9463,16809.1273,17192.4223,17152.3298,17505.8165,18115.4261
A,Annual,ITA,Italy,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,41176.3442,40827.1066,39595.8344,38557.9365,40658.3546,41293.6672,41983.828,42699.2643,45006.7112,60646.4688,59055.863,58984.1782,59843.0568,58966.5878,58424.7175,59114.6188,60768.6375,62004.8292,63729.4572,62391.3772,62006.7458,62193.7598,60199.0724,63629.5954,65223.3588,64527.1704,65306.1545,65366.0362,65851.6457,141751.4005,142676.0738,143929.7074,139941.0028,133486.0739,137891.7879,139627.9842,141307.3632,147676.6342,155215.8905,157345.9173,156430.1009,165149.0725,170607.5145,168082.3222,164521.2477,162380.1145,160920.9207,160275.1803,150752.1225,148897.704,146266.5602,144197.269,138440.8457,137028.4917,139552.7038,132567.1169,131783.3284,131397.3816,128709.413,124806.1493,136704.933
A,Annual,JAM,Jamaica,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,746.7125,745.0823,735.3584,735.4064,721.6925,716.3661,751.0484,735.5367,749.2248,13109.501,14063.1764,14813.804,17615.1238,16464.9212,16936.326,14896.1803,16214.6107,18985.4529,18259.8207,18901.837,17818.9824,14795.7393,15317.9298,13777.7683,13514.0915,12134.6581,12039.6046,12129.2207,13063.6611,9346.6274,9879.3535,10054.2275,5981.1293,6011.6719,5372.4157,5365.3011,5365.476,5897.3793,6188.1789,6452.4945,6475.268,5942.1859,6056.8408,6528.117,9009.7045,12061.5798,9070.4639,10889.0866,5993.6985,5818.0198,6262.5677,5985.0761,6930.6474,5971.2616,6261.8729,6616.6569,5854.4077,7989.2905,7785.2821,5196.0924,4485.97
A,Annual,JOR,Jordan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,397.9452,477.4691,487.6065,549.4147,634.2379,657.1742,415.4486,417.6829,516.5463,9612.5051,9645.5471,9668.5675,9712.9035,9947.7707,9820.207,9732.2398,9781.0096,9782.4526,9878.3542,9913.5912,10071.5552,10094.8732,10090.0126,10087.1856,10181.891,10110.08,10265.3742,10410.7506,10508.518,3207.1343,3593.7121,3615.0006,3750.968,3841.5637,4026.2654,4011.3871,4743.0436,4746.3694,4808.5681,5043.5563,5161.5442,5683.6341,5796.5751,6031.1982,6373.289,6131.83,6827.9334,6407.0198,6650.859,6896.4048,7422.5693,7521.425,7690.6219,8234.3896,8223.5172,8245.3281,8614.7188,8482.9241,8438.9992,8358.0713,8537.7956
A,Annual,JPN,Japan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,32345.7885,32841.3586,32951.293,32741.9615,32418.8339,32286.213,32850.7686,33386.5461,33819.7214,49648.2081,48387.0461,48234.388,49754.7526,49393.0637,48737.1786,49689.109,51298.2621,52454.8336,53578.6074,51630.7109,49617.6695,64012.3046,65212.2667,69173.6709,68119.4988,69234.4152,70038.967,71745.0496,71282.5273,152878.3736,155679.5154,158725.1629,158337.6053,163559.9662,165634.5598,166297.1107,166623.3285,164600.5731,165814.5703,168552.1524,168253.5641,171421.0802,173207.6627,175971.9065,174780.8409,171324.6118,174572.726,166280.8168,163782.0809,165152.6964,172947.1397,178682.7342,177914.4751,172829.2899,170096.1098,168678.5686,166869.6373,161757.2341,161968.2851,156348.4861,160697.0728
A,Annual,KAZ,Kazakhstan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58125.8219,57488.6863,62939.51,48204.9135,41793.8318,34545.3965,31128.664,29206.3567,32280.197,34230.708,47016.2488,38977.1456,42206.6605,45244.7751,53597.6282,45608.9915,46441.9281,41714.879,45216.3474,40938.2822,40498.6342,38376.2335,44192.9521,44377.4137,43794.5782,53673.9163,52681.6951,54648.5961,54010.3515,58474.3831
A,Annual,KEN,Kenya,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,13016.2234,13251.3925,12616.3301,13589.0831,13838.2377,14167.4698,14185.4486,14269.9073,14277.4116,24752.8613,25249.5339,25720.7931,25982.7848,26212.1066,26560.3322,26236.7217,26867.0841,28607.6759,30494.5418,28512.1509,27993.2626,29862.502,32290.5483,32898.9409,32706.0506,33240.3758,33376.5969,35172.4808,36227.1763,33079.7077,31794.6745,31815.7766,31745.0651,32070.1296,32121.8157,30860.4304,30577.0919,31211.4319,32799.3741,30683.0422,45765.043,46907.2739,48820.6088,50554.2588,49757.9762,49121.8109,66159.2756,66630.2904,64935.8341,65044.4845,59475.4458,59225.405,58742.0464,59529.217,59948.667,56153.0229,52903.7085,54387.9241,61955.9745,70081.6935,63173.605
A,Annual,KGZ,Kyrgyz Republic,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262.2766,6266.5856,5393.8569,4828.642,4675.0085,4561.1158,4688.2311,4729.1212,4837.4993,4859.2441,4773.7349,5002.5406,5044.5305,5089.3697,5248.7625,5513.3788,5697.5429,6104.6818,6137.5688,6474.7616,6642.0191,7105.8966,7302.7634,7186.2349,7409.2408,7144.7566,7299.182,7301.5445,7474.7989,7764.0376
A,Annual,KHM,Cambodia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,13996.3292,14657.8498,14605.7093,14912.6854,14907.514,14684.5833,15086.3867,16992.5996,15604.0427,17550.2948,14861.8025,12362.6281,9368.2767,7789.3323,8401.0056,7696.2563,7288.4547,7097.9871,5745.8202,8975.6057,8782.6862,10837.5418,11175.0238,8754.4339,11212.2099,11840.0347,11492.9075,13829.5718,14490.3532,24195.5707,23823.1974,24356.3277,25294.9855,24093.7939,26455.3942,24321.3391,25421.797,26389.5573,26649.7477,25105.2952,25472.3566,27292.0784,29306.4475,29669.5976,28905.3629,32216.6239,32555.9943,32434.5591,33384.4053,32665.0524,110043.5665,107980.6671,107601.3786,107392.4536,107963.2787,59203.6232,61331.9183,61810.2416,62094.1475,62351.5458,61988.6389
A,Annual,KIR,Kiribati,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,4.7887,4.818,4.818,6.1304,6.1304,5.3524,5.3524,5.4082,5.411,5.4138,5.4431,5.4459,5.4752,5.478,5.478,5.4808,5.5338,5.5366,5.5394,5.5394,5.5687,5.6008,5.6329,5.665,5.6971,5.7292,5.6088,5.5541,5.4757,12.1132,12.38,12.7041,13.6149,13.7268,14.4705,15.6926,15.1344,15.6855,15.7691,15.9228,15.8604,17.5631,18.2261,18.9125,20.7624,21.5598,22.336,23.0436,23.8749,23.8452,23.9762,25.1445,27.6253,25.9916,27.2757,27.1259,30.7019,30.9602,31.4684,30.8416,31.7925
A,Annual,KNA,St. Kitts and Nevis,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,19.9863,19.2938,19.0672,19.1077,18.9132,18.9188,18.9223,18.9363,19.0417,18.9872,18.7871,18.864,18.6038,18.6611,19.0106,19.0386,18.8805,18.8721,18.6763,18.7,19.0368,19.0676,19.062,19.452,19.4869,19.3904,19.3919,18.9008,17.758,52.1779,52.9202,52.8662,53.5134,53.1754,54.1723,54.9917,57.3626,58.2313,57.8059,61.8974,61.8961,66.4421,64.6914,62.3516,58.9815,58.2832,60.6867,62.3343,64.0653,64.5958,64.2683,56.5382,56.6295,56.1888,57.182,57.0392,56.9144,57.205,58.1142,56.4668,59.2135
A,Annual,KOR,"Korea, Rep.",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,10598.1431,10906.3066,11183.3181,11262.3443,11590.5144,11796.1676,11969.6741,11400.7016,12064.3202,22539.1206,22555.0367,22988.4892,23694.1597,24567.7213,24561.8274,24180.9744,25777.5944,25662.2997,25092.1708,25339.5458,25731.3937,25384.4798,27124.6139,28414.9212,29216.5915,30122.343,29972.2326,30643.1373,30933.4066,53448.1522,57096.7761,62035.8046,65456.5506,70550.9251,74983.8274,79616.9115,83821.2014,73036.0217,77372.1473,80923.6811,83750.3636,84457.5819,84146.354,83013.4535,82786.2225,82018.6212,84293.1206,86286.5202,88238.2571,93355.8819,94473.7112,96846.0456,94787.5837,91007.6199,92480.4985,93080.601,95110.8357,94581.9319,97237.8327,95937.7577,99481.3363
A,Annual,KWT,Kuwait,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,59.9454,59.64,61.1405,63.458,64.9445,67.2523,69.8175,72.359,76.9297,77.3723,77.1237,82.0539,80.7267,85.9962,90.4999,92.937,100.2433,132.2029,188.4533,193.4682,168.425,150.9022,161.0447,184.6165,221.2981,198.9018,245.9092,233.2885,238.2695,3730.2791,2493.1881,2920.4005,3110.82,3627.6702,3890.3297,4140.0395,4388.5495,5014.3296,5606.1149,6246.3182,6660.4506,7052.6246,7435.9338,7646.2224,8281.6341,8984.9281,9164.8013,9688.4333,10075.5341,10567.1148,10436.4197,10078.0534,10318.4966,10480.4375,10761.7022,11029.8246,11366.9642,11548.6272,11682.8788,11419.7203,12171.5939
A,Annual,LAO,Lao PDR,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,3399.0058,3394.8295,3543.9745,4721.4344,4916.1945,5211.9663,5599.3997,4657.9748,4623.1107,4534.4482,4444.2984,4347.0237,4252.4657,4268.6704,4214.4409,3695.5437,3934.5497,4125.8698,4575.4883,5099.9676,5213.3,5247.9427,5212.5424,5273.5621,5425.2484,5497.104,5437.6841,5484.691,5797.9381,18910.0743,18829.61,19150.6549,19064.7758,19466.1701,19529.5629,19559.1291,19473.5668,19998.0881,19481.553,19316.2901,20888.115,21792.9959,22094.342,25119.2825,23501.0045,22854.3695,25682.2347,23379.5962,23977.7032,26303.2129,24508.1461,25620.4069,26284.1077,26130.7657,26655.926,28033.4727,26899.9868,26849.2482,27912.3337,30306.0149,28675.6616
A,Annual,LBN,Lebanon,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,372.9283,380.7733,428.6435,417.2146,422.8035,434.3412,421.3181,396.4731,407.993,442.0054,499.3718,521.8099,533.2829,408.7211,284.5534,288.8152,245.2295,366.6918,382.3201,423.2171,427.6809,459.1582,412.9119,423.1868,405.2171,413.9687,410.6525,417.8708,448.704,2661.5429,2804.8496,3310.3601,3479.2549,3488.6023,3890.1951,3845.7742,4450.9231,4384.297,4436.65,4380.1826,4525.7378,4480.1199,4766.8613,4589.9402,4444.7888,4413.6315,4396.624,4830.1238,5446.6902,5046.1699,5205.8454,5657.2628,5590.131,5905.5307,6361.3981,6664.0597,7028.4072,6932.553,7189.577,6957.9677,7261.748
A,Annual,LBR,Liberia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,196.1226,205.5634,224.3601,237.2487,243.4091,195.1346,201.8227,207.6347,216.9038,227.034,234.9358,249.2218,258.4967,267.0662,275.8971,292.2334,298.399,285.8646,306.4984,299.7567,314.6423,316.1253,338.5875,337.4434,343.8945,346.0334,356.2924,355.8545,349.1526,14323.6972,14279.9364,14284.064,14251.6817,14244.8209,14253.7584,14149.5179,14174.5134,14219.8435,14215.8672,14357.6243,14409.0562,14471.7323,14628.2203,14605.0902,14586.2139,14906.5207,14721.9262,14816.8643,15828.4138,14913.3358,14976.3351,14977.556,15003.9669,15399.2286,16177.2709,15044.0798,15012.1347,14978.6577,15338.5892,15034.2497,14993.4348
A,Annual,LBY,Libya,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1211.6545,1246.5849,1276.8894,1315.5105,1359.3641,1359.5572,1388.339,1344.7717,1324.076,1283.0378,1203.9222,1217.1516,1406.6613,1479.2699,1866.0121,1975.1069,1724.3216,1797.0883,2225.2858,2199.611,1952.6033,2368.0209,2379.6867,2283.33,2252.4066,2135.8202,2025.2328,2039.658,2190.7072,5923.4069,6062.4066,6051.7561,6495.236,7149.2691,8245.5233,8512.153,8287.917,9203.6498,9603.0494,9323.4799,9693.8101,8926.6274,9685.057,9777.3719,12500.681,12429.3435,11431.1051,10868.2587,11496.7299,11971.9824,10648.0212,10564.75,11170.5048,10502.2952,9793.168,10225.0097,10427.2,11137.2795,11505.133,11360.6402,11715.7212
A,Annual,LCA,St. Lucia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,28.3215,29.3621,30.6067,31.8905,32.6928,33.634,34.7714,34.7697,34.5097,33.0525,32.5398,32.2991,33.0345,32.5966,33.1699,34.0942,37.4502,33.5314,36.4386,34.1408,36.7261,40.7245,41.1693,44.5349,45.5197,44.5159,44.7061,44.7688,52.5445,174.2753,185.2141,186.6693,180.2761,175.7522,187.0266,197.2918,198.904,206.6676,225.2606,227.0028,222.4806,227.6859,230.0323,227.5819,228.188,231.2827,233.7101,232.6628,233.1047,241.8927,229.3331,235.049,234.0187,238.8365,239.4992,239.3934,241.8391,251.9327,264.0654,256.3865,265.2597
A,Annual,LIE,Liechtenstein,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8749,20.2957,20.6422,20.9397,21.1088,21.4024,21.8323,21.899,22.3936,22.8435,22.7111,11.3391,11.6149,12.455,12.6093,12.9874,13.0029,13.2797,13.3843,13.0249,13.1073,13.3833,13.4627,13.3771,13.1933,13.286,13.1021,12.8166,12.7195,12.5806,11.5948,11.6603
A,Annual,LKA,Sri Lanka,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,5115.4875,5133.4658,5515.6505,6096.8965,5966.2574,5704.1024,5531.1262,5704.6355,5446.236,5954.5076,5923.3031,5746.2201,5871.9598,6339.7544,5761.4349,6066.3229,6440.7612,6553.9691,6534.3825,6764.4451,6950.4409,6586.7519,6822.6482,7399.5991,7394.9738,7308.0046,6902.5681,7265.491,6876.8706,15208.2422,14622.4587,14963.8411,15084.9298,15480.5129,15459.3835,14732.6162,14688.9148,13888.9154,14473.911,14314.8919,11966.8657,12335.6628,12566.1366,12203.3842,12989.0986,12885.0619,12626.1227,13701.5653,13351.5111,13904.1291,13944.519,13860.1429,13861.5815,13471.8582,14425.059,14200.7043,13253.7489,13962.687,14263.8907,15193.7453,14887.8791
A,Annual,LSO,Lesotho,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1052.7574,1144.3017,1074.9365,1008.8558,1196.4537,999.5407,1188.2058,1162.0295,1277.0783,1467.2087,1383.7088,1340.194,1327.6657,1380.3365,1397.4328,1361.3414,1206.9975,1213.5593,1269.7575,1374.2043,1387.3739,1433.3056,1375.3237,1358.8033,1428.3037,1440.9898,1682.8234,1664.1185,1557.5607,1645.1462,1637.0996,1799.0687,1742.1742,1706.4913,1636.2047,1624.3529,1715.9198,1464.3405,2011.2838,1955.7122,1945.2633,1756.015,1811.7368,1758.9221,1935.125,1873.1349,1924.8717,1862.279,1890.5229,1856.503,1932.5646,1915.2511,1843.1442,1790.01,1786.0185,1783.0878,1946.2687,1815.9317,1702.7389,1412.4745,1682.9482
A,Annual,LTU,Lithuania,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23825.9688,21011.3529,20002.0159,19220.8531,19084.61,19170.9181,19343.3949,18911.226,18776.6035,18526.0427,18270.5025,18451.0333,18542.5185,19521.1099,18698.7367,18978.6134,19531.6782,19326.3046,19711.8975,21670.4041,21806.0661,23683.5776,24192.9375,24368.5608,22850.9034,23544.2495,22310.2878,22624.2171,22695.7698,22685.0081
A,Annual,LUX,Luxembourg,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.014,1727.358,1780.1487,1777.7738,1855.0916,1856.5496,1814.37,1814.7636,1840.0571,1813.2294,1869.5062,1863.402,1818.8188,1805.1255,1813.5136,1766.9677,1737.2015,1755.0845,1732.0536,1757.0141,1597.5202,1650.1019
A,Annual,LVA,Latvia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13069.9363,11826.251,10006.7554,9441.6998,9474.1717,9269.212,9221.0212,9451.7359,9407.4802,9286.1765,9379.5646,9528.0761,9486.2701,9527.7539,9685.2375,9783.0324,10027.6806,9823.5166,9992.0162,10553.497,10573.7077,10668.6437,10687.2684,10802.9505,10701.5683,10597.3703,10586.7374,10679.9223,10728.0662,10708.7499
A,Annual,MAC,"Macao SAR, China",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,0.8805,1.0033,1.2433,1.2433,1.2433,1.2433,1.1847,1.1526,1.1526,5.5603,5.4131,5.3282,5.7343,5.0811,6.431,8.3596,27.7983,44.773,41.4399,6.3665,4.8155,5.6149,5.7148,25.9269,50.2036,135.3544,154.2533,147.4686,135.2853,234.7354,235.3827,245.0848,250.7505,258.2019,263.7344,261.1041,265.9068,270.7263,274.939,282.617,283.1765,284.6956,291.7869,301.7656,313.7048,314.4206,315.756,316.3312,317.3741,323.5445,334.8282,348.0534,357.6011,362.5624,368.4416,372.201,386.0682,394.3411,395.7802,382.8965,389.4827
A,Annual,MAR,Morocco,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,10203.2894,9190.4398,9273.9537,9759.3172,10351.6206,10895.5905,11434.7272,12002.5887,12694.1736,12904.2272,13228.1664,12634.5765,21872.9156,21613.722,21569.7869,21453.7081,20931.0506,21472.6705,21000.5949,21691.07,21135.3531,18650.5426,19282.8854,18665.3338,19614.1509,21025.4986,21965.1549,21381.0266,21864.2003,21182.6689,21466.6232,21228.7743,20705.5774,21876.5701,22268.1316,22852.2376,23739.9907,24376.8135,25434.3406,26276.3439,27707.7939,28923.841,29717.3932,30299.0367,30964.7591,33046.8858,33555.2548,33909.6062,34519.2383,35608.7824,39170.0845,39790.0159,40288.5098,41768.2928,43005.2854,42603.2172,44254.109,44140.8723,45008.6421,44922.7181,46835.4444
